Name,Gender,Race,URL
Aswald,Female,Man,https://lotro-wiki.com/wiki/Aswald
Asórkho,Male,Race of Man,https://lotro-wiki.com/wiki/As%C3%B3rkho
Atarnil,Male,Man,https://lotro-wiki.com/wiki/Atarnil
Athakan,Male,Dwarf,https://lotro-wiki.com/wiki/Athakan
Athal,Male,Dwarf,https://lotro-wiki.com/wiki/Athal
Athal,Male,Dwarf,https://lotro-wiki.com/wiki/Athal
Atharbain,Female,Elf,https://lotro-wiki.com/wiki/Atharbain
Atharon,Male,Race of Man,https://lotro-wiki.com/wiki/Atharon
Athelard,Male,Race of Man,https://lotro-wiki.com/wiki/Athelard
Athelbald,Male,Man,https://lotro-wiki.com/wiki/Athelbald
Athelman,Male,Man,https://lotro-wiki.com/wiki/Athelman
Athelward,Male,Race of Man,https://lotro-wiki.com/wiki/Athelward
Athel,Female,Man,https://lotro-wiki.com/wiki/Athel
Atheric,Male,Race of Man,https://lotro-wiki.com/wiki/Atheric
Atherol Took,Male,Hobbit,https://lotro-wiki.com/wiki/Atherol_Took
Athils,Male,Dwarf,https://lotro-wiki.com/wiki/Athils
Athradir,Male,Elf,https://lotro-wiki.com/wiki/Athradir
Athradnir,Male,Elf,https://lotro-wiki.com/wiki/Athradnir
Athulf,Male,Race of Man,https://lotro-wiki.com/wiki/Athulf
Atli Spider-bane,Male,Dwarf,https://lotro-wiki.com/wiki/Atli_Spider-bane
Atta,Male,Man,https://lotro-wiki.com/wiki/Atta
Atwald,Male,Man,https://lotro-wiki.com/wiki/Atwald
Aubergine,Male,Men,https://lotro-wiki.com/wiki/Aubergine
Auctioneer,Male,Men,https://lotro-wiki.com/wiki/Auctioneer
Auctioneer,Male,Men,https://lotro-wiki.com/wiki/Auctioneer
Audvak,Male,Men,https://lotro-wiki.com/wiki/Audvak
Aurochs,Male,Men,https://lotro-wiki.com/wiki/Aurochs
Austar,Male,Dwarf,https://lotro-wiki.com/wiki/Austar
Authellon,Male,Elf,https://lotro-wiki.com/wiki/Authellon
Authest,Male,Man,https://lotro-wiki.com/wiki/Authest
Authi Gem-cutter,Male,Dwarf,https://lotro-wiki.com/wiki/Authi_Gem-cutter
Authi,Male,Dwarf,https://lotro-wiki.com/wiki/Authi
Authlanc,Male,Elf,https://lotro-wiki.com/wiki/Authlanc
Authun,Male,Dwarf,https://lotro-wiki.com/wiki/Authun
Auti,Male,Dwarf,https://lotro-wiki.com/wiki/Auti
Avan Brocktull,Man,Hobbit,https://lotro-wiki.com/wiki/Avan_Brocktull
Avanc,Male,Avanc,https://lotro-wiki.com/wiki/Avanc
Avanen,Female,Race of Men,https://lotro-wiki.com/wiki/Avanen
Avar,Male,Men,https://lotro-wiki.com/wiki/Avar
Avery Crabapple,Male,Man,https://lotro-wiki.com/wiki/Avery_Crabapple
Avlath,Male,Man,https://lotro-wiki.com/wiki/Avlath
Avon,Male,Men,https://lotro-wiki.com/wiki/Avon
Avordur,Male,Man,https://lotro-wiki.com/wiki/Avordur
Avorrim,Male,Elf,https://lotro-wiki.com/wiki/Avorrim
Avorrim,Male,Elf,https://lotro-wiki.com/wiki/Avorrim
Avorthal,Male,Elf,https://lotro-wiki.com/wiki/Avorthal
Ayorzén,Male,Easterling,https://lotro-wiki.com/wiki/Ayorz%C3%A9n_the_Wily
Ayorzén,Male,Easterling,https://lotro-wiki.com/wiki/Ayorz%C3%A9n
Ayvan,Male,Men,https://lotro-wiki.com/wiki/Ayvan
Reflecting Pool,Male,Men,https://lotro-wiki.com/wiki/Azanulbizar_Reflecting_Pool
Azog,Male,Men,https://lotro-wiki.com/wiki/Azog
Babe,Male,Men,https://lotro-wiki.com/wiki/Babe
Bachwen,Female,Elf,https://lotro-wiki.com/wiki/Bachwen
Badehild Bolga,female,Hobbit,https://lotro-wiki.com/wiki/Badehild_Bolga
Badennas,Female,Elf,https://lotro-wiki.com/wiki/Badennas
Badhordam,Male,Man,https://lotro-wiki.com/wiki/Badhordam
Baduhild,Female,Man,https://lotro-wiki.com/wiki/Baduhild
Badwila,Male,Man,https://lotro-wiki.com/wiki/Badwila
Bag,Male,Men,https://lotro-wiki.com/wiki/Bag
Baglan,Male,Man,https://lotro-wiki.com/wiki/Baglan
Bagmund,Male,Man,https://lotro-wiki.com/wiki/Bagmund
Bahanneth,Male,Elf,https://lotro-wiki.com/wiki/Bahanneth
Baidhrochiel,Female,Elf,https://lotro-wiki.com/wiki/Baidhrochiel
Bail Threespot,Male,Man,https://lotro-wiki.com/wiki/Bail_Threespot
Bailinn,Male,Elf,https://lotro-wiki.com/wiki/Bailinn
Baillas,Male,Ent,https://lotro-wiki.com/wiki/Baillas
Baillindiel,Female,Elf,https://lotro-wiki.com/wiki/Baillindiel
Bainien,Female,Elf,https://lotro-wiki.com/wiki/Bainien
Bainil,female,Elf,https://lotro-wiki.com/wiki/Bainil
Bainol,Male,Elf,https://lotro-wiki.com/wiki/Bainol
Bainthir,Male,Elf,https://lotro-wiki.com/wiki/Bainthir
Bain,Male,Man,https://lotro-wiki.com/wiki/Bain
Baker of Cliving,Female,Race of Man,https://lotro-wiki.com/wiki/Baker_of_Cliving
Balakhôr,Male,Men,https://lotro-wiki.com/wiki/Balakh%C3%B4r
Balangyl,Male,Man,https://lotro-wiki.com/wiki/Balangyl
Balbo Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Balbo_Brockhouse
Balchelos,Male,Man,https://lotro-wiki.com/wiki/Balchelos
Balchiar the Blood-witch,Male,Men,https://lotro-wiki.com/wiki/Balchiar_the_Blood-witch
Baldbark,Male,Ent,https://lotro-wiki.com/wiki/Baldbark
Baldgar,Male,Man,https://lotro-wiki.com/wiki/Baldgar
Baldmund,Male,Man,https://lotro-wiki.com/wiki/Baldmund
Baldnoth,Male,Race of Man,https://lotro-wiki.com/wiki/Baldnoth
Baldo Mudfoot,Male,Hobbit,https://lotro-wiki.com/wiki/Baldo_Mudfoot
Baldthorne,Male,Man,https://lotro-wiki.com/wiki/Baldthorne
Baldwin Foxtail,Male,Hobbit,https://lotro-wiki.com/wiki/Baldwin_Foxtail
Baldwine,Male,Race of Man,https://lotro-wiki.com/wiki/Baldwine
Balin,Male,dwarf,https://lotro-wiki.com/wiki/Balin
Balk,Male,Dwarf,https://lotro-wiki.com/wiki/Balk
Ballard Wilmer,Male,Man,https://lotro-wiki.com/wiki/Ballard_Wilmer
Ballista,Male,Object,https://lotro-wiki.com/wiki/Ballista
Balvaer,Male,Men,https://lotro-wiki.com/wiki/Balvaer
Bando Brandybuck,Male,Hobbit,https://lotro-wiki.com/wiki/Bando_Brandybuck
Bandron,Male,Man,https://lotro-wiki.com/wiki/Bandron
Bane of Rhûn,Male,Men,https://lotro-wiki.com/wiki/Bane_of_Rh%C3%BBn
Banganir,Male,Man,https://lotro-wiki.com/wiki/Banganir
Barachen,Male,Elf,https://lotro-wiki.com/wiki/Barachen
Baradal,Female,Elf,https://lotro-wiki.com/wiki/Baradal
Baradal,Female,Elf,https://lotro-wiki.com/wiki/Baradal
Baradis,Female,Elf,https://lotro-wiki.com/wiki/Baradis
Baradír,Male,Man,https://lotro-wiki.com/wiki/Barad%C3%ADr
Baragir,Male,Race of Man,https://lotro-wiki.com/wiki/Baragir
Barallas,Male,Ent,https://lotro-wiki.com/wiki/Barallas
Baranglim,Male,Elf,https://lotro-wiki.com/wiki/Baranglim
Baraniel,Female,Man,https://lotro-wiki.com/wiki/Baraniel
Baranor,Male,Man,https://lotro-wiki.com/wiki/Baranor
Baranoth,Male,Elf,https://lotro-wiki.com/wiki/Baranoth
Baranwen,Female,Elf,https://lotro-wiki.com/wiki/Baranwen
Barathant,Male,Man,https://lotro-wiki.com/wiki/Barathant
Barathron,Male,Man,https://lotro-wiki.com/wiki/Barathron
Barber,Male,Men,https://lotro-wiki.com/wiki/Barber
Barber,Male,Men,https://lotro-wiki.com/wiki/Barber
Barbethnir,Male,Elf,https://lotro-wiki.com/wiki/Barbethnir
Barchiril,Female,Elf,https://lotro-wiki.com/wiki/Barchiril
Barchir,Male,Man,https://lotro-wiki.com/wiki/Barchir
Barcyne,Female,Man,https://lotro-wiki.com/wiki/Barcyne
Bard II,Male,Man,https://lotro-wiki.com/wiki/Bard_II
Bard of Dunland,Male,Man,https://lotro-wiki.com/wiki/Bard_of_Dunland
Bard of Gondor,Male,Men,https://lotro-wiki.com/wiki/Bard_of_Gondor
Bard of Gondor,Male,Men,https://lotro-wiki.com/wiki/Bard_of_Gondor
Bard of Rohan,Male,Race of Man,https://lotro-wiki.com/wiki/Bard_of_Rohan
Bard of Rohan,Male,Race of Man,https://lotro-wiki.com/wiki/Bard_of_Rohan
Bardag Hailhand,Male,Dwarf,https://lotro-wiki.com/wiki/Bardag_Hailhand
Bardarand,Male,Man,https://lotro-wiki.com/wiki/Bardarand
Bard,Male,Men,https://lotro-wiki.com/wiki/Bard
Bargwen,Female,Man,https://lotro-wiki.com/wiki/Bargwen
Bariel,Female,Elf,https://lotro-wiki.com/wiki/Bariel
Bariel,Female,Elf,https://lotro-wiki.com/wiki/Bariel
Barkh,Male,Uruk,https://lotro-wiki.com/wiki/Barkh
Barl Audley,Male,Hobbit,https://lotro-wiki.com/wiki/Barl_Audley
Barliman Butterbur,Male,Man,https://lotro-wiki.com/wiki/Barliman_Butterbur
Barmy Rootknot,Male,Hobbit,https://lotro-wiki.com/wiki/Barmy_Rootknot
Barrett Nowell,Male,Man,https://lotro-wiki.com/wiki/Barrett_Nowell
Barri,Male,Man,https://lotro-wiki.com/wiki/Barri
Bart Rosethorn,Male,Man,https://lotro-wiki.com/wiki/Bart_Rosethorn
Bartender,Male,Man,https://lotro-wiki.com/wiki/Bartender
Barthalion,Male,Man,https://lotro-wiki.com/wiki/Barthalion
Barthavron,Male,Elf,https://lotro-wiki.com/wiki/Barthavron
Barton Tanner,Male,Man,https://lotro-wiki.com/wiki/Barton_Tanner
Barton Tyne,Male,Man,https://lotro-wiki.com/wiki/Barton_Tyne
Barvessain,Female,Elf,https://lotro-wiki.com/wiki/Barvessain
Barz,Male,Men,https://lotro-wiki.com/wiki/Barz
Barían,Female,Man,https://lotro-wiki.com/wiki/Bar%C3%ADan
Basdan,Male,Elf,https://lotro-wiki.com/wiki/Basdan
Bashful Festival-goer,Male,Men,https://lotro-wiki.com/wiki/Bashful_Festival-goer
Basil Goodbody,Male,Hobbit,https://lotro-wiki.com/wiki/Basil_Goodbody
Basil Gummidge,Male,Man,https://lotro-wiki.com/wiki/Basil_Gummidge
Basil Wyndham,Male,Man,https://lotro-wiki.com/wiki/Basil_Wyndham
Bassela,Female,Man,https://lotro-wiki.com/wiki/Bassela
Bassiril,Female,Elf,https://lotro-wiki.com/wiki/Bassiril
Bass,Male,Man,https://lotro-wiki.com/wiki/Bass
Battle-worn Soldier,Male,Race of Man,https://lotro-wiki.com/wiki/Battle-worn_Soldier
Bat,Male,Men,https://lotro-wiki.com/wiki/Bat
Baygild,Male,Man,https://lotro-wiki.com/wiki/Baygild
Bear,Male,Men,https://lotro-wiki.com/wiki/Bear
Becka Burdock,Female,Man,https://lotro-wiki.com/wiki/Becka_Burdock
Bedraggled Dwarf,Male,Men,https://lotro-wiki.com/wiki/Bedraggled_Dwarf
Bedwur,Male,Man,https://lotro-wiki.com/wiki/Bedwur
Beechbone,Male,Ent,https://lotro-wiki.com/wiki/Beechbone
Begga,Male,Man,https://lotro-wiki.com/wiki/Begga
Begonia Grubb,Female,Hobbit,https://lotro-wiki.com/wiki/Begonia_Grubb
Behilivril,Female,Elf,https://lotro-wiki.com/wiki/Behilivril
Beiti,Male,Dwarf,https://lotro-wiki.com/wiki/Beiti
Belaith,Male,Man,https://lotro-wiki.com/wiki/Belaith
Belba Hardbottle,Female,Hobbit,https://lotro-wiki.com/wiki/Belba_Hardbottle
Belco Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Belco_Brockhouse
Belegant,Male,Man,https://lotro-wiki.com/wiki/Belegant
Belegdaniel,Female,Elf,https://lotro-wiki.com/wiki/Belegdaniel
Beleglaer,Male,Elf,https://lotro-wiki.com/wiki/Beleglaer
Belegoth,Male,Elf,https://lotro-wiki.com/wiki/Belegoth
Belegraw,Male,Elf,https://lotro-wiki.com/wiki/Belegraw
Belg Goldenvoice,Male,Dwarf,https://lotro-wiki.com/wiki/Belg_Goldenvoice
Belg Thickshanks,Male,Dwarf,https://lotro-wiki.com/wiki/Belg_Thickshanks
Belga Defthand,Female,Dwarf,https://lotro-wiki.com/wiki/Belga_Defthand
Belgen,Male,Dwarf,https://lotro-wiki.com/wiki/Belgen
Belgo Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Belgo_Brockhouse
Belgo Redsmith,Male,Hobbit,https://lotro-wiki.com/wiki/Belgo_Redsmith
Belgur,Male,Dwarf,https://lotro-wiki.com/wiki/Belgur
Belg,Male,Dwarf,https://lotro-wiki.com/wiki/Belg
Belinda Rosewater,Female,Man,https://lotro-wiki.com/wiki/Belinda_Rosewater
Bellflower Pitts,Female,Hobbit,https://lotro-wiki.com/wiki/Bellflower_Pitts
Belvagor,Male,Elf,https://lotro-wiki.com/wiki/Belvagor
Belzagar,Male,Man,https://lotro-wiki.com/wiki/Belzagar
Benedric Jacklin,Male,Man,https://lotro-wiki.com/wiki/Benedric_Jacklin
Benegar Longbottom,Male,Hobbit,https://lotro-wiki.com/wiki/Benegar_Longbottom
Bennt Sharp-eye,Male,Dwarf,https://lotro-wiki.com/wiki/Bennt_Sharp-eye
Bensi,Male,Dwarf,https://lotro-wiki.com/wiki/Bensi
Beorning Scout,Female,Beorning,https://lotro-wiki.com/wiki/Beorning_Scout
Beorning Traceries,Male,Men,https://lotro-wiki.com/wiki/Beorning_Traceries
Beorning Trader,Male,Men,https://lotro-wiki.com/wiki/Beorning_Trader
NPC Beorning Trainer,Male,Men,https://lotro-wiki.com/wiki/Beorning_Trainer
Beorning,Male,Men,https://lotro-wiki.com/wiki/Beorning
Beorning,Male,Men,https://lotro-wiki.com/wiki/Beorning
Beorn,Male,Beorning,https://lotro-wiki.com/wiki/Beorn
Berangar Highknoll,Male,Hobbit,https://lotro-wiki.com/wiki/Berangar_Highknoll
Beregond,Male,Man,https://lotro-wiki.com/wiki/Beregond
Bereneth,Female,Man,https://lotro-wiki.com/wiki/Bereneth
Berenin,Male,Elf,https://lotro-wiki.com/wiki/Berenin
Berephon,Male,Men,https://lotro-wiki.com/wiki/Berephon
Bergam,Female,Hobbit,https://lotro-wiki.com/wiki/Bergam
Bergil,Male,Man,https://lotro-wiki.com/wiki/Bergil
Bergof,Male,Man,https://lotro-wiki.com/wiki/Bergof
Beriadir,Male,Man,https://lotro-wiki.com/wiki/Beriadir
Beriaudur,Male,Man,https://lotro-wiki.com/wiki/Beriaudur
Beriawen,Female,Elf,https://lotro-wiki.com/wiki/Beriawen
Berilac Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Berilac_Boffin
Berion,Male,Race of Man,https://lotro-wiki.com/wiki/Berion
Bernard Oaksey,Male,Man,https://lotro-wiki.com/wiki/Bernard_Oaksey
Bernwyn,Female,Race of Man,https://lotro-wiki.com/wiki/Bernwyn
Bersta Haystrew,Female,Hobbit,https://lotro-wiki.com/wiki/Bersta_Haystrew
Bert Bartleby,Male,Man,https://lotro-wiki.com/wiki/Bert_Bartleby
Bert Cotton,Male,Hobbit,https://lotro-wiki.com/wiki/Bert_Cotton
Bert Goldenleaf,Male,Man,https://lotro-wiki.com/wiki/Bert_Goldenleaf
Bert Yould,Male,Man,https://lotro-wiki.com/wiki/Bert_Yould
Bertel,Male,Dwarf,https://lotro-wiki.com/wiki/Bertel
Berthalend,Male,Man,https://lotro-wiki.com/wiki/Berthalend
Berthang,Male,Man,https://lotro-wiki.com/wiki/Berthang
Bertha,Male,Men,https://lotro-wiki.com/wiki/Bertha
Berthon,Male,Man,https://lotro-wiki.com/wiki/Berthon
Bertred,Male,Man,https://lotro-wiki.com/wiki/Bertred
Bervun,Male,Man,https://lotro-wiki.com/wiki/Bervun
Beryl Deepwell,Female,Hobbit,https://lotro-wiki.com/wiki/Beryl_Deepwell
Berys,Female,Man,https://lotro-wiki.com/wiki/Berys
Bess Forester,Female,Man,https://lotro-wiki.com/wiki/Bess_Forester
Bess Holewood,Female,Man,https://lotro-wiki.com/wiki/Bess_Holewood
Beth Crowther,Female,Man,https://lotro-wiki.com/wiki/Beth_Crowther
Bethad,Male,Man,https://lotro-wiki.com/wiki/Bethad
Bethan,Female,Man,https://lotro-wiki.com/wiki/Bethan
Betony Diggins,Female,Hobbit,https://lotro-wiki.com/wiki/Betony_Diggins
Betrus,Female,Man,https://lotro-wiki.com/wiki/Betrus
Bevan,Male,Man,https://lotro-wiki.com/wiki/Bevan
Bhis-weni-Mâr,Male,Drúedain,https://lotro-wiki.com/wiki/Bhis-weni-M%C3%A2r
Biarn,Male,Dwarf,https://lotro-wiki.com/wiki/Biarn
Biddy Dogwort,Female,Man,https://lotro-wiki.com/wiki/Biddy_Dogwort
Bifur,Male,Dwarf,https://lotro-wiki.com/wiki/Bifur
Bifur,Male,Dwarf,https://lotro-wiki.com/wiki/Bifur
Big Battles Beals,Male,Men,https://lotro-wiki.com/wiki/Big_Battles_Beals
Bilbo Baggins,Male,Hobbit,https://lotro-wiki.com/wiki/Bilbo_Baggins
Bilbo Baggins,Male,Hobbit,https://lotro-wiki.com/wiki/Bilbo
Bill Brockhouse,Male,Hobbit,https://lotro-wiki.com/wiki/Bill_Brockhouse
Bill Ferny,Male,Man,https://lotro-wiki.com/wiki/Bill_Ferny
Bill Hayspear,Male,Man,https://lotro-wiki.com/wiki/Bill_Hayspear
Bill Heathrow,Male,Hobbit,https://lotro-wiki.com/wiki/Bill_Heathrow
Bill Hyde,Male,Man,https://lotro-wiki.com/wiki/Bill_Hyde
Bill Mossfoot,Male,Man,https://lotro-wiki.com/wiki/Bill_Mossfoot
Bill Mossman,Male,Man,https://lotro-wiki.com/wiki/Bill_Mossman
Bill Rosewood,Male,Man,https://lotro-wiki.com/wiki/Bill_Rosewood
Bill Shakesburrow,Male,Hobbit,https://lotro-wiki.com/wiki/Bill_Shakesburrow
Bill,Male,Horse,https://lotro-wiki.com/wiki/Bill_the_Pony
Bill Tiller,Male,Man,https://lotro-wiki.com/wiki/Bill_Tiller
Bill Twiggins,Male,Man,https://lotro-wiki.com/wiki/Bill_Twiggins
Bill Whitethorn,Male,Man,https://lotro-wiki.com/wiki/Bill_Whitethorn
Billard Pott,Male,Hobbit,https://lotro-wiki.com/wiki/Billard_Pott
Billina,Female,Chicken,https://lotro-wiki.com/wiki/Billina
Billy,Male,Men,https://lotro-wiki.com/wiki/Billy
Bill,Male,Horse,https://lotro-wiki.com/wiki/Bill
Bingir,Male,Dwarf,https://lotro-wiki.com/wiki/Bingir
Bingo Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Bingo_Boffin
Bingo Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Bingo_Boffin
Bingo Bolger,Male,Hobbit,https://lotro-wiki.com/wiki/Bingo_Bolger
Reflecting Pool,Male,Men,https://lotro-wiki.com/wiki/Bingo%27s_Notes
Binír,Male,Dwarf,https://lotro-wiki.com/wiki/Bin%C3%ADr
Birdie Thornthicket,Female,Man,https://lotro-wiki.com/wiki/Birdie_Thornthicket
Birgir Listmaker,Male,Dwarf,https://lotro-wiki.com/wiki/Birgir_Listmaker
Birgir,Male,Dwarf,https://lotro-wiki.com/wiki/Birgir
Birn Hornblower,Female,Hobbit,https://lotro-wiki.com/wiki/Birn_Hornblower
Birrungur Blacksteel,Male,Dwarf,https://lotro-wiki.com/wiki/Birrungur_Blacksteel
Birsa,Male,Dwarf,https://lotro-wiki.com/wiki/Birsa
Birási,male,Dwarf,https://lotro-wiki.com/wiki/Bir%C3%A1si
Bjarni,Male,Dwarf,https://lotro-wiki.com/wiki/Bjarni
Black Cat,Male,Men,https://lotro-wiki.com/wiki/Black_Cat
Black Númenórean Cataloguer,Male,Men,https://lotro-wiki.com/wiki/Black_N%C3%BAmen%C3%B3rean_Cataloguer
Black Númenórean,Male,Men,https://lotro-wiki.com/wiki/Black_N%C3%BAmen%C3%B3rean
Nazgûl,Male,Men,https://lotro-wiki.com/wiki/Black_Rider
Blackthorn's Messenger,Male,Men,https://lotro-wiki.com/wiki/Blackthorn%27s_Messenger
Blackthorn,Male,Ent,https://lotro-wiki.com/wiki/Blackthorn
Blacstan,Male,Race of Man,https://lotro-wiki.com/wiki/Blacstan
Blaire,Male,Man,https://lotro-wiki.com/wiki/Blaire
Bledhun,Male,Man,https://lotro-wiki.com/wiki/Bledhun
Bledri,Male,Man,https://lotro-wiki.com/wiki/Bledri
Blindsided Hobbit,Male,Hobbit,https://lotro-wiki.com/wiki/Blindsided_Hobbit
Bloda Hopblossom,Female,Hobbit,https://lotro-wiki.com/wiki/Bloda_Hopblossom
Blodwen,Female,Man,https://lotro-wiki.com/wiki/Blodwen
Bloglum,Male,Orc,https://lotro-wiki.com/wiki/Bloglum
Blossom Brockhouse,Female,Hobbit,https://lotro-wiki.com/wiki/Blossom_Brockhouse
Blossom Gamgee,Female,Hobbit,https://lotro-wiki.com/wiki/Blossom_Gamgee
Blothára,Male,Variag,https://lotro-wiki.com/wiki/Bloth%C3%A1ra
Bluebell Grubb,Female,Hobbit,https://lotro-wiki.com/wiki/Bluebell_Grubb
Bluebell Hornblower,Female,Hobbit,https://lotro-wiki.com/wiki/Bluebell_Hornblower
Bluet Goldworthy,Female,Hobbit,https://lotro-wiki.com/wiki/Bluet_Goldworthy
Blythe,Female,Race of Man,https://lotro-wiki.com/wiki/Blythe
Boat from Lórien,Male,Men,https://lotro-wiki.com/wiki/Boat_from_L%C3%B3rien
Bob Greeneaves,Male,Hobbit,https://lotro-wiki.com/wiki/Bob_Greeneaves
Bob Proudfoot,Male,Hobbit,https://lotro-wiki.com/wiki/Bob_Proudfoot
Bob Redthistle,Male,Man,https://lotro-wiki.com/wiki/Bob_Redthistle
Bob Rosethorn,Male,Man,https://lotro-wiki.com/wiki/Bob_Rosethorn
Bobber-to-Be,Male,Men,https://lotro-wiki.com/wiki/Bobber-to-Be
Bobby,Male,Men,https://lotro-wiki.com/wiki/Bobby
Bobo,Male,Men,https://lotro-wiki.com/wiki/Bobo
Bob,Male,Hobbit,https://lotro-wiki.com/wiki/Bob
Bodhran Minstrel,Male,Men,https://lotro-wiki.com/wiki/Bodhran_Minstrel
Bodo Burrows,Male,Hobbit,https://lotro-wiki.com/wiki/Bodo_Burrows
Bodo Goodbody,Male,Hobbit,https://lotro-wiki.com/wiki/Bodo_Goodbody
Bodyguard,Male,Men,https://lotro-wiki.com/wiki/Bodyguard
Bofur,Male,Dwarf,https://lotro-wiki.com/wiki/Bofur
Bofur,Male,Dwarf,https://lotro-wiki.com/wiki/Bofur
Bog-lurker,Male,Men,https://lotro-wiki.com/wiki/Bog-lurker
Bogi Deepdelver,Male,Dwarf,https://lotro-wiki.com/wiki/Bogi_Deepdelver
Bogifa,Female,Man,https://lotro-wiki.com/wiki/Bogifa
Bogi,Male,Dwarf,https://lotro-wiki.com/wiki/Bogi
Bogo Chubb,Male,Hobbit,https://lotro-wiki.com/wiki/Bogo_Chubb
Boll Needler,Male,Man,https://lotro-wiki.com/wiki/Boll_Needler
Bolli,Male,Dwarf,https://lotro-wiki.com/wiki/Bolli
Bollo Bolger,Male,Hobbit,https://lotro-wiki.com/wiki/Bollo_Bolger
Bolo Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Bolo_Boffin
Boltr,Male,Dwarf,https://lotro-wiki.com/wiki/Boltr
Bombur,Male,Dwarf,https://lotro-wiki.com/wiki/Bombur
Bonnie Milkweed,Female,Man,https://lotro-wiki.com/wiki/Bonnie_Milkweed
Bonny Thatcher,Female,Man,https://lotro-wiki.com/wiki/Bonny_Thatcher
Boradan,Male,Man,https://lotro-wiki.com/wiki/Boradan
Borangos the Horror,Male,Rogmul,https://lotro-wiki.com/wiki/Borangos_the_Horror
Bordhreg,Male,Man,https://lotro-wiki.com/wiki/Bordhreg
Bordhrist,Male,Elf,https://lotro-wiki.com/wiki/Bordhrist
Borgach,Female,Man,https://lotro-wiki.com/wiki/Borgach
Borgar,Male,Dwarf,https://lotro-wiki.com/wiki/Borgar
Borghild,Female,Dwarf,https://lotro-wiki.com/wiki/Borghild
Borhador,Male,Man,https://lotro-wiki.com/wiki/Borhador
Borin,Male,Men,https://lotro-wiki.com/wiki/Borin
Bori,Male,Dwarf,https://lotro-wiki.com/wiki/Bori
Borlach of Rimmon,Male,Man,https://lotro-wiki.com/wiki/Borlach_of_Rimmon
Borndir,Male,Race of Man,https://lotro-wiki.com/wiki/Borndir
Boroddil,Male,Dwarf,https://lotro-wiki.com/wiki/Boroddil
Boromir of Gondor,Male,Men,https://lotro-wiki.com/wiki/Boromir_of_Gondor
Boromir,Male,Race of Man,https://lotro-wiki.com/wiki/Boromir
Borvangil,Male,Dwarf,https://lotro-wiki.com/wiki/Borvangil
Bosa,Male,Man,https://lotro-wiki.com/wiki/Bosa
Boss,Male,Men,https://lotro-wiki.com/wiki/Boss
Bothersome Neighbour,Male,Hobbit,https://lotro-wiki.com/wiki/Bothersome_Neighbour
Bothersome Neighbour,Male,Hobbit,https://lotro-wiki.com/wiki/Bothersome_Neighbour
Botulf,Male,Race of Man,https://lotro-wiki.com/wiki/Botulf
Bound Spirit,Male,Men,https://lotro-wiki.com/wiki/Bound_Spirit
Bounder Boffin,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Boffin
Bounder Chubb,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Chubb
Bounder Dogberry,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Dogberry
Bounder Hawkwort,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Hawkwort
Bounder Primstone,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Primstone
Bounder Tudge,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder_Tudge
Bounder Tuftlow,Female,Hobbit,https://lotro-wiki.com/wiki/Bounder_Tuftlow
Bounder,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder
Bounder,Male,Hobbit,https://lotro-wiki.com/wiki/Bounder
Bowen,Male,Man,https://lotro-wiki.com/wiki/Bowen
Bowman,Male,Man,https://lotro-wiki.com/wiki/Bowman
Category:Bowyer NPCs,Male,Men,https://lotro-wiki.com/wiki/Bowyer
Boyd Chatfield,Male,Man,https://lotro-wiki.com/wiki/Boyd_Chatfield
Boy,Male,Men,https://lotro-wiki.com/wiki/Boy
Bozhéna,Female,Zhélruka,https://lotro-wiki.com/wiki/Bozh%C3%A9na
Bracha,Female,Man,https://lotro-wiki.com/wiki/Bracha
Braigiar,Male,Man,https://lotro-wiki.com/wiki/Braigiar
Braiglinn,Male,Elf,https://lotro-wiki.com/wiki/Braiglinn
Brambeth,Male,Man,https://lotro-wiki.com/wiki/Brambeth
Bran Stagshorn,Male,Man,https://lotro-wiki.com/wiki/Bran_Stagshorn
Branan,Male,Man,https://lotro-wiki.com/wiki/Branan
Branda Rumble,Female,Man,https://lotro-wiki.com/wiki/Branda_Rumble
Brandarth,Male,Men,https://lotro-wiki.com/wiki/Brandarth
Brandion,Male,Man,https://lotro-wiki.com/wiki/Brandion
Brand,Male,Man,https://lotro-wiki.com/wiki/Brand
Brangil,Male,Man,https://lotro-wiki.com/wiki/Brangil
Brangloth,Male,Elf,https://lotro-wiki.com/wiki/Brangloth
Branhiril,Female,Elf,https://lotro-wiki.com/wiki/Branhiril
Brathar Crack-helm,Male,Dwarf,https://lotro-wiki.com/wiki/Brathar_Crack-helm
Bravantel,Female,Man,https://lotro-wiki.com/wiki/Bravantel
